"genome_id","genome_name","Phenotype","Phenotype_Sam_Justification","Phenotype_final","other_names","ncbi_taxon_id","taxon_lineage_i_ds","taxon_lineage_names","superkingdom","kingdom","phylum","class","order","family","genus","species","genome_status","strain","serovar","biovar","pathovar","mlst","segment","subtype","h_type","n_type","h1_clade_global","h1_clade_us","h5_clade","p_h1n1_like","lineage","clade","subclade","other_typing","culture_collection","type_strain","reference","genome_quality","completion_date","publication","authors","bio_project_accession","bio_sample_accession","assembly_accession","sra_accession","gen_bank_accessions","sequencing_center","sequencing_status","sequencing_platform","sequencing_depth","assembly_method","chromosome","plasmids","contigs","size","gc_content","contig_l50","contig_n50","trna","rrna","mat_peptide","cds","coarse_consistency","fine_consistency","check_m_contamination","check_m_completeness","genome_quality_flags","isolation_source","isolation_comments","collection_date","collection_year","season","isolation_country","geographic_group","geographic_location","other_environmental","host_name","host_common_name","host_gender","host_age","host_health","host_group","lab_host","passage","other_clinical","additional_metadata","comments","date_inserted","date_modified","nm_contigs"
674703.7,"Rhodoplanes sp. Z2-YC6860","unkown","Likely halotolerant","Halotolerant_extra","NA",674703,"131567;2;1224;28211;356;45401;29407;2619116;674703","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodoplanes;unclassified Rhodoplanes;Rhodoplanes sp. Z2-YC6860","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes","NA","Complete","YC6860","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2016-03-03T00:00:00Z","NA","NA","PRJNA238489","SAMN04521129","GCA_001579845.1","NA","CP007440","Seoul National University","Complete","NA","NA","NA","NA",0,1,8193889,63.52644,1,8193889,51,2,"NA",8114,95.6,92.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Complete genome sequencing of Rhodoplanes sp. Z2-YC6860","2019-07-18T16:14:00.131Z","2019-07-18T16:14:00.131Z",1
200616.6,"Rhodoplanes tepidamans DSM 9987","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",200616,"131567;2;1224;28211;356;45401;29407;200616","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodoplanes;Rhodoplanes tepidamans","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes","NA","WGS","DSM 9987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:9987","NA","NA","Good","2023-08-18T00:00:00Z","NA","NA","PRJNA708413","SAMN18243023","NA","NA","JAUSUJ000000000","NA","NA","Illumina","218.0x","SPAdes v. 3.14.1","NA",0,63,6861372,71.09658,11,207125,48,2,"NA",6554,95.4,91.9,3.1,93.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Not applicable","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2023-09-07T04:53:00.238Z","2023-09-07T04:53:00.238Z",63
200616.5,"Rhodoplanes tepidamans DSM 9987","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",200616,"131567;2;1224;28211;356;45401;29407;200616","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodoplanes;Rhodoplanes tepidamans","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes","NA","WGS","DSM 9987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:9987","NA","NA","Good","1900-01-01T00:00:00Z","NA","NA","PRJNA930455","SAMN33009799","NA","NA","JAQQLI000000000","NA","NA","Illumina MiniSeq","28.0x","Unicycler v. Dec-2022","NA",0,132,6800548,71.12109,23,94445,47,"NA","NA",6536,95.2,91.7,3.1,93.8,"NA","geothermal hot spring","NA",1990,1990,"NA","USA","North America","USA: Wyoming","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:purified culture;biomaterial_provider:DSMZ","NA","2023-02-15T04:39:28.959Z","2023-02-15T04:39:28.959Z",132
475937.3,"Rhodopseudomonas boonkerdii NS23","unkown","Perhaps halotolerant but unknown","Unknown","NA",475937,"131567;2;1224;28211;356;41294;1073;475937","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas boonkerdii","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","NS23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Representative","Good","2021-12-14T00:00:00Z","NA","NA","PRJNA524969","SAMN11039179","GCA_021184025.1","NA","CP036537","NA","Complete","PacBio RSII","110.0x","HGAP v. 3.0","NA",0,1,5632343,62.078373,1,5632343,45,2,"NA",5397,98.6,97.3,"NA","NA","NA","soil","NA",2002,2002,"NA","Thailand","Asia","Thailand: Chiangmai","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","NA","2022-02-01T08:04:03.255Z","2022-02-01T08:04:03.255Z",1
99655.3,"Rhodopseudomonas faecalis strain JCM 11668","unkown","https://bacdive.dsmz.de/strain/138540","Unknown","NA",99655,"131567;2;1224;28211;356;41294;1073;99655","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas faecalis","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","JCM 11668","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Yes","Representative","Good","2018-06-12T00:00:00Z","NA","NA","PRJNA346252","SAMN05877808","GCA_003217325.1","NA","QJTI00000000","DOE Joint Genome Institute","WGS","Illumina HiSeq","251.0x","SPAdes v. 3.10.1","NA",0,62,4068611,64.241585,10,151163,48,3,"NA",3924,98.7,97.9,"NA",100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera","2018-07-16T01:45:01.821Z","2018-07-16T01:45:01.821Z",62
200617.3,"Rhodopseudomonas julia DSM 11549","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",200617,"131567;2;1224;28211;356;41294;1073;200617","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas julia","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","DSM 11549","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:11549","NA","NA","Good","2023-08-18T00:00:00Z","NA","NA","PRJNA708390","SAMN18242939","NA","NA","JAUSUK000000000","NA","NA","Illumina","395.0x","SPAdes v. 3.14.1","NA",0,5,3790700,63.17543,1,1971393,46,3,"NA",3629,96.5,95.7,"NA",100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Not applicable","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2023-09-07T04:49:09.092Z","2023-09-07T04:49:09.092Z",5
1076.116,"Rhodopseudomonas palustris AZUL","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","AZUL","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","1900-01-01T00:00:00Z","NA","NA","PRJNA857705","SAMN29633581","GCA_024330085.1","NA","JANEAB000000000","NA","WGS","Illumina HiSeq","730.0x","a5 pipeline v. 20140113","NA",0,117,6048986,65.64108,6,272881,47,4,"NA",5797,99,95.5,2,100,"NA","lake, arsenic: 0.8 mg/L, salinity: 5 ppm","NA",40415,2010,"NA","Argentina","South America","Argentina: Laguna Azul, Catamarca","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture;biomaterial_provider:IBR-CONICET;collected_by:Dr. Nestor Cortez","NA","2022-07-30T12:50:27.327Z","2022-07-30T12:50:27.327Z",117
316055.16,"Rhodopseudomonas palustris BisA53","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",316055,"131567;2;1224;28211;356;41294;1073;1076;316055","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris BisA53","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Complete","BisA53","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2006-10-04T00:00:00Z",19020098,"NA","PRJNA15751","SAMN02598338","GCA_000014825.1","NA","CP000463","DOE Joint Genome Institute","Complete","NA","NA","NA","NA",0,1,5505494,64.4,1,5505494,48,4,"NA",4997,98.9,97.4,0.8,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris strain BisA53. Four different strains were isolated from 2 sites, one pristine and one polluted. The 16S rRNA sequences of these strains differ from that of strain CGA009 by about 2%. Comparison with the sequenced strain will reveal differences in metabolic diversity as well as phenotypic differences.","2014-12-08T22:12:43.837Z","2015-03-16T03:17:09.594Z",1
316056.16,"Rhodopseudomonas palustris BisB18","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",316056,"131567;2;1224;28211;356;41294;1073;1076;316056","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris BisB18","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Complete","BisB18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2006-03-21T00:00:00Z",19020098,"NA","PRJNA15750","SAMN02598337","GCA_000013745.1","NA","CP000301","DOE Joint Genome Institute","Complete","NA","NA","NA","NA",0,1,5513844,65,1,5513844,50,4,"NA",5061,99.9,99.5,2.5,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris strain BisB18. Four different strains were isolated from 2 sites, one pristine and one polluted. The 16S rRNA sequences of these strains differ from that of strain CGA009 by about 2%. Comparison with the sequenced strain will reveal differences in metabolic diversity as well as phenotypic differences.","2014-12-08T22:12:43.847Z","2015-03-16T03:17:09.594Z",1
316057.6,"Rhodopseudomonas palustris BisB5","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",316057,"131567;2;1224;28211;356;41294;1073;1076;316057","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris BisB5","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Complete","BisB5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2006-04-10T00:00:00Z",19020098,"NA","PRJNA15749","SAMN02598336","GCA_000013685.1","NA","CP000283","DOE Joint Genome Institute","Complete","NA","NA","NA","NA",0,1,4892717,64.8,1,4892717,51,4,"NA",4585,98.8,97,1.6,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris strain BisB5. Four different strains were isolated from 2 sites, one pristine and one polluted. The 16S rRNA sequences of these strains differ from that of strain CGA009 by about 2%. Comparison with the sequenced strain will reveal differences in metabolic diversity as well as phenotypic differences.","2014-12-08T22:12:43.857Z","2015-03-16T03:17:09.594Z",1
258594.8,"Rhodopseudomonas palustris CGA009","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",258594,"131567;2;1224;28211;356;41294;1073;1076;258594","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris CGA009","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Complete","CGA009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2004-01-06T00:00:00Z",14704707,"NA","PRJNA57","SAMEA3138319","GCA_000195775.1","NA","BX571963,BX571964","DOE Joint Genome Institute","Complete","NA","NA","NA","NA",1,2,5467640,65,1,5459213,49,4,"NA",5089,99.9,99.6,"NA",100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris strain CGA009. This organism contains genes for bacteriochlorophyll and carotenoid synthesis as well as genes for the light reaction center that allow photophosphorylation in addition to carbon (RubisCO) and nitrogen fixation (nitrogenase) genes. It also has genes for the oxidation of inorganic compounds such as thiosulfate and hydrogen and nitrogenases for nitrogen fixation. This bacterium can degrade aromatic compounds and the genome encodes a large repertoire of degradative enzymes. There are a type II, type III, and two type IV secretion systems on the chromosome, and the organism also contains a small cryptic plasmid.","2014-12-08T22:12:43.872Z","2015-03-16T03:17:09.594Z",1
1076.123,"Rhodopseudomonas palustris CGA0092","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","CGA0092","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2022-12-04T00:00:00Z","NA","NA","PRJNA902690","SAMN31769028","NA","NA","CP113083,CP113084","NA","NA","Illumina NextSeq; Oxford Nanopore GridION","150.0x","Unicycler v. v0.4.7","NA",1,2,5467641,65.03108,1,5459214,48,6,"NA",5185,99.7,99.3,"NA",100,"NA","soil","NA","1970/1986","NA","NA","USA","North America","USA: Ithaca, New York","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2022-12-26T21:03:35.134Z","2022-12-26T21:03:35.134Z",1
652103.6,"Rhodopseudomonas palustris DX-1","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",652103,"131567;2;1224;28211;356;41294;1073;1076;652103","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris DX-1","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Complete","DX-1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2010-01-11T00:00:00Z","NA","NA","PRJNA38503","SAMN00713571","GCA_000177255.2","SRR3926155,SRR3926157,SRR3926158,SRR3926159","CP002418","US DOE Joint Genome Institute (JGI-PGF)|JGI|JGI-PGF","Complete","NA","NA","NA","NA",0,1,5404117,65.5,1,5404117,48,6,"NA",5136,99.1,97.6,"NA",100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris DX-1.This strain is exoelectrogenic, it can directly generate electricity from the biodegradation of organic and inorganic matter.This strain will be used for comparative genome analysis.","2014-12-08T22:12:43.883Z","2015-03-16T03:17:09.594Z",1
316058.11,"Rhodopseudomonas palustris HaA2","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",316058,"131567;2;1224;28211;356;41294;1073;1076;316058","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris HaA2","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","Complete","HaA2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2006-02-06T00:00:00Z",19020098,"NA","PRJNA15747","SAMN02598335","GCA_000013365.1","SRR3922858,SRR3922859","CP000250","DOE Joint Genome Institute","Complete","NA","NA","NA","NA",0,1,5331656,66,1,5331656,50,2,"NA",4921,98.8,97.4,0.8,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Rhodopseudomonas palustris strain HaA2. Four different strains were isolated from 2 sites, one pristine and one polluted. The 16S rRNA sequences of these strains differ from that of strain CGA009 by about 2%. Comparison with the sequenced strain will reveal differences in metabolic diversity as well as phenotypic differences.","2014-12-08T22:12:43.892Z","2015-03-16T03:17:09.594Z",1
1421013.3,"Rhodopseudomonas palustris JSC-3b","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1421013,"131567;2;1224;28211;356;41294;1073;1076;1421013","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris JSC-3b","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","Rhodopseudomonas palustris","WGS","JSC-3b","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2013-12-05T00:00:00Z","NA","NA","PRJNA227388","SAMN02401939","GCA_000504425.1","NA","AYSU00000000","Hunan Plant Protection Institute","WGS","Illumina HiSeq","85.27x","SOAPdenovo v. 2.04","NA",0,43,4065668,64.2,7,204823,53,13,"NA",3765,98.7,97.9,"NA",100,"NA","water","NA",2011,2011,"NA","China","Asia","China","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","a bacterail strian, which could be co-metabolic degrading fenpropathrin","2014-12-08T22:12:43.901Z","2015-03-16T03:17:09.594Z",43
1076.124,"Rhodopseudomonas palustris k7","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","k7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2023-01-18T00:00:00Z","NA","NA","PRJNA898874","SAMN31634195","NA","NA","CP115713","NA","NA","Oxford Nanopore","691.0x","Canu v. v1.5","NA",0,1,5417204,64.95777,1,5417204,83,6,"NA",5170,99.7,98.7,0.2,100,"NA","Liao River estuary, Panjin City, Liaoning Province, China","NA",43199,2018,"NA","China","Asia","China:Panjin","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","NA","2023-02-15T02:33:01.294Z","2023-02-15T02:33:01.294Z",1
1076.121,"Rhodopseudomonas palustris KTSSR54","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","KTSSR54","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2022-10-28T00:00:00Z","NA","NA","PRJNA737057","SAMN19678793","GCA_025811415.1","NA","CP076678","NA","Complete","PacBio RSII","281.3954x","CANU v. 2.1.1","NA",0,1,5330578,65.227394,1,5330578,51,6,"NA",5304,99.3,96,4,100,"NA","saline paddy soils","NA",2018,2018,"NA","Thailand","Asia","Thailand","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:Whole organism","NA","2022-11-22T19:19:35.366Z","2022-11-22T19:19:35.366Z",1
1076.33,"Rhodopseudomonas palustris strain 2.1.18","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","2.1.18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2018-09-24T00:00:00Z","NA","NA","PRJNA491194","SAMN10064089","GCA_003591005.1","NA","QYYD00000000","Bellevue University","WGS","Illumina MiniSeq","84.0x","SPAdes v. 3.9.0","NA",0,91,5628020,65.4341,12,174303,56,2,"NA",5445,98.4,95.9,"NA",100,"NA","NA","isolated by C.B",1944,1944,"NA","USA","North America","USA: California","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:purified isolate from environmental sample;collected_by:C.B. van Niel;identified_by:C.B. van Niel;passage_history:The 2.1.18 strain was isolated and purified by C.B. van Niel in 1944 and was later transferred to T.E. Meyer at the University of Arizona, who kept frozen samples and glycerol stocks of the purified culture.","Rhodopseudomonas palustris is known for its versatile metabolic capabilities and has been proposed for a wide range of innovative applications. This is the genome sequence of strain 2.1.18, originally isolated by C.B. van Niel.","2018-10-03T21:14:27.231Z","2018-10-03T21:14:27.231Z",91
1076.34,"Rhodopseudomonas palustris strain 2.1.37","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","2.1.37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Good","2018-09-24T00:00:00Z","NA","NA","PRJNA491196","SAMN10065386","GCA_003591275.1","NA","QYYC00000000","Bellevue University","WGS","Illumina MiniSeq","97.0x","Velvet v. 1.2.10","NA",0,52,5492271,65.009575,7,261970,46,2,"NA",5298,99.6,99.2,"NA",99.2,"NA","NA","isolated by C.B",1944,1944,"NA","USA","North America","USA: California","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:purified isolate from environmental sample;collected_by:C.B. van Niel;identified_by:C.B. van Niel;passage_history:The 2.1.37 strain was isolated and purified by C.B. van Niel in 1944 and was later transfered to T.E. Meyer at the University of Arizona, who kept frozen samples and glycerol stocks of the purified culture.","Rhodopseudomonas palustris is known for its versatile metabolic capabilities and has been proposed for a wide range of innovative applications. This is the genome sequence of strain 2.1.37, originally isolated by C.B. van Niel.","2018-10-03T21:22:40.952Z","2018-10-03T21:22:40.952Z",52
1076.68,"Rhodopseudomonas palustris strain CGMCC 1.2180","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","Complete","CGMCC 1.2180","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CGMCC:1.2180","NA","NA","Good","2020-07-15T00:00:00Z","NA","NA","PRJNA644217","SAMN15454726","GCA_013415845.1","NA","CP058907","Fujian Agriculture and Forestry University","Complete","Illumina","99.39x","smrt link v. v5.1.0","NA",0,1,5322414,64.9578,1,5322414,48,2,"NA",5017,97.7,96.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:single cell","coculture","2020-07-28T11:52:09.256Z","2020-07-28T11:52:09.256Z",1
1076.28,"Rhodopseudomonas palustris strain DSM 126","HALOTOLERANTS","HALOTOLERANTS","Halotolerant","NA",1076,"131567;2;1224;28211;356;41294;1073;1076","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris","Bacteria","NA","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Rhodopseudomonas","NA","WGS","DSM 126","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","DSM:126","NA","NA","Good","2018-02-21T00:00:00Z",29423563,"NA","PRJNA387386","SAMN07534997","GCA_002937155.1","NA","NRSI00000000","GEOMAR Helmholtz Centre for Ocean Research Kiel","WGS","Illumina MiSeq","65x","SPAdes v. 3.10.1","NA",0,63,5394209,65.04978,8,250833,48,1,"NA",5210,99.6,98,2.4,100,"NA","freshwater pond","NA","NA","NA","NA","Germany","Europe","Germany: near Zeulenroda","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","sample_type:cell culture","Sequencing and assembly of draft genomes of cultured anoxygenic phototrophic bacteria","2018-05-26T00:21:21.078Z","2018-05-26T00:21:21.078Z",63
